	stem	count	lyric_count	p_english	p_lyrics	cliche
4282	weep	1.0	2382.0	3.03217905786e-09	5.09178291408e-05	9.72868689696
4283	weet	1.0	531.0	3.03217905786e-09	1.1350699947e-05	8.22775316829
4284	hustl	1.0	1325.0	3.03217905786e-09	2.83233096606e-05	9.14215888547
4285	temptat	1.0	1511.0	3.03217905786e-09	3.22992610545e-05	9.27351810932
4286	sinner	1.0	1536.0	3.03217905786e-09	3.28336631235e-05	9.28992806075
4287	taxi	1.0	786.0	3.03217905786e-09	1.68016010515e-05	8.61994793948
4288	nai	1.0	1190.0	3.03217905786e-09	2.54375384876e-05	9.03469973315
4289	neon	1.0	1196.0	3.03217905786e-09	2.55657949842e-05	9.03972908156
4290	scrape	1.0	670.0	3.03217905786e-09	1.4321975451e-05	8.46026885943
4291	idl	1.0	482.0	3.03217905786e-09	1.03032718916e-05	8.1309352611
4292	rosi	1.0	636.0	3.03217905786e-09	1.35951886371e-05	8.40818971039
4293	bobbi	1.0	1178.0	3.03217905786e-09	2.51810254945e-05	9.02456451126
4294	senseless	1.0	425.0	3.03217905786e-09	9.08483517416e-06	8.00508031597
4295	verso	1.0	730.0	3.03217905786e-09	1.56045404168e-05	8.54603568119
4296	struck	1.0	1000.0	3.03217905786e-09	2.13760827627e-05	8.86074642603
4297	het	1.0	3710.0	3.03217905786e-09	7.93052670497e-05	10.1717783026
4298	rejoic	1.0	882.0	3.03217905786e-09	1.88537049967e-05	8.73518320305
4299	gloom	1.0	588.0	3.03217905786e-09	1.25691366645e-05	8.32971809494
4300	mot	1.0	2127.0	3.03217905786e-09	4.54669280363e-05	9.61545896225
4301	mon	1.0	9595.0	3.03217905786e-09	0.000205103514108	11.1219885555
4302	reap	1.0	896.0	3.03217905786e-09	1.91529701554e-05	8.75093156002
4303	saniti	1.0	893.0	3.03217905786e-09	1.90888419071e-05	8.74757772792
4304	wel	1.0	534.0	3.03217905786e-09	1.14148281953e-05	8.23338698601
4305	wird	1.0	3241.0	3.03217905786e-09	6.9279884234e-05	10.0366283502
4306	nu	1.0	2703.0	3.03217905786e-09	5.77795517076e-05	9.85510869332
4307	oblivion	1.0	569.0	3.03217905786e-09	1.2162991092e-05	8.29687158117
4308	t	1.0	12995.0	3.03217905786e-09	0.000277782195502	11.4253110941
4309	hallelujah	1.0	2492.0	3.03217905786e-09	5.32691982447e-05	9.77383202695
4310	claw	1.0	912.0	3.03217905786e-09	1.94949874796e-05	8.76863113712
4311	clap	1.0	2420.0	3.03217905786e-09	5.17301202858e-05	9.7445139662
4312	fulfil	1.0	1025.0	3.03217905786e-09	2.19104848318e-05	8.88543903862
4313	dale	1.0	1146.0	3.03217905786e-09	2.44969908461e-05	8.99702404432
4314	poi	1.0	3318.0	3.03217905786e-09	7.09258426067e-05	10.0601086178
4315	ascend	1.0	474.0	3.03217905786e-09	1.01322632295e-05	8.11419846874
4316	sen	1.0	3661.0	3.03217905786e-09	7.82578389943e-05	10.1584827602
4317	buzz	1.0	1124.0	3.03217905786e-09	2.40267170253e-05	8.9776401775
4318	slick	1.0	885.0	3.03217905786e-09	1.8917833245e-05	8.73857879205
4319	lucif	1.0	471.0	3.03217905786e-09	1.00681349812e-05	8.10784924106
4320	mare	1.0	1497.0	3.03217905786e-09	3.19999958958e-05	9.26420953147
4321	quem	1.0	1918.0	3.03217905786e-09	4.09993267389e-05	9.51202940249
4322	ach	1.0	2680.0	3.03217905786e-09	5.72879018041e-05	9.84656322055
4323	ow	1.0	1089.0	3.03217905786e-09	2.32785541286e-05	8.94600626998
4324	os	1.0	2348.0	3.03217905786e-09	5.01910423269e-05	9.71431032799
4325	bom	1.0	1305.0	3.03217905786e-09	2.78957880053e-05	9.1269494668
4326	cent	1.0	1140.0	3.03217905786e-09	2.43687343495e-05	8.99177468843
4327	uptown	1.0	761.0	3.03217905786e-09	1.62671989824e-05	8.58762450491
4328	bon	1.0	2034.0	3.03217905786e-09	4.34789523394e-05	9.57075072365
4329	scorn	1.0	665.0	3.03217905786e-09	1.42150950372e-05	8.4527781877
4330	hem	1.0	666.0	3.03217905786e-09	1.423647112e-05	8.45428081759
4331	yah	1.0	851.0	3.03217905786e-09	1.81910464311e-05	8.69940327562
4332	amongst	1.0	768.0	3.03217905786e-09	1.64168315618e-05	8.59678088019
4333	sunris	1.0	1438.0	3.03217905786e-09	3.07388070128e-05	9.22399968533
4334	gore	1.0	402.0	3.03217905786e-09	8.59318527061e-06	7.94944323566
4335	mich	1.0	11263.0	3.03217905786e-09	0.000240758820157	11.2822694431
4336	darken	1.0	962.0	3.03217905786e-09	2.05637916177e-05	8.82200559771
4337	ember	1.0	467.0	3.03217905786e-09	9.98263065019e-06	8.09932040471
4338	flirt	1.0	611.0	3.03217905786e-09	1.3060786568e-05	8.36808810622
4339	agora	1.0	874.0	3.03217905786e-09	1.86826963346e-05	8.7260715227
4340	sera	1.0	2546.0	3.03217905786e-09	5.44235067139e-05	9.79526992616
4341	rust	1.0	1035.0	3.03217905786e-09	2.21242456594e-05	8.89514785275
4342	gone	1.0	43803.0	3.03217905786e-09	0.000936336553255	12.6404487342
4343	ai	1.0	26040.0	3.03217905786e-09	0.000556633195141	12.1203802434
4344	al	1.0	21189.0	3.03217905786e-09	0.000452937817659	11.9142286051
4345	an	1.0	64007.0	3.03217905786e-09	0.00136821892939	13.0197388784
4346	ay	1.0	6247.0	3.03217905786e-09	0.000133536389019	10.6928477745
4347	nickel	1.0	642.0	3.03217905786e-09	1.37234451337e-05	8.41757945074
4348	deed	1.0	1032.0	3.03217905786e-09	2.20601174111e-05	8.89224509309
4349	rearrang	1.0	1011.0	3.03217905786e-09	2.16112196731e-05	8.87168636607
4350	flock	1.0	565.0	3.03217905786e-09	1.20774867609e-05	8.28981687819
4351	collid	1.0	1072.0	3.03217905786e-09	2.29151607216e-05	8.93027248868
4352	crucifi	1.0	853.0	3.03217905786e-09	1.82337985966e-05	8.70175069454
4353	idiot	1.0	836.0	3.03217905786e-09	1.78704051896e-05	8.68161976013
4354	gent	1.0	4395.0	3.03217905786e-09	9.39478837422e-05	10.3412139572
4355	repent	1.0	967.0	3.03217905786e-09	2.06706720316e-05	8.8271896425
4356	sublim	1.0	529.0	3.03217905786e-09	1.13079477815e-05	8.2239795789
4357	velvet	1.0	831.0	3.03217905786e-09	1.77635247758e-05	8.6756209419
4358	thorn	1.0	1186.0	3.03217905786e-09	2.53520341566e-05	9.0313327266
4359	moonlight	1.0	2472.0	3.03217905786e-09	5.28416765894e-05	9.76577396562
4360	adam	1.0	681.0	3.03217905786e-09	1.45571123614e-05	8.4765534532
4361	castl	1.0	1287.0	3.03217905786e-09	2.75110185156e-05	9.11306035464
4362	alright	1.0	18772.0	3.03217905786e-09	0.000401271825622	11.793112824
4363	apathi	1.0	587.0	3.03217905786e-09	1.25477605817e-05	8.32801596687
4364	diss	1.0	1029.0	3.03217905786e-09	2.19959891628e-05	8.88933388288
4365	liar	1.0	2795.0	3.03217905786e-09	5.97461513218e-05	9.88857853264
4366	cough	1.0	583.0	3.03217905786e-09	1.24622562507e-05	8.3211783334
4367	ali	1.0	781.0	3.03217905786e-09	1.66947206377e-05	8.61356629689
4368	forbidden	1.0	497.0	3.03217905786e-09	1.06239131331e-05	8.16158117314
4369	dollar	1.0	4403.0	3.03217905786e-09	9.41188924043e-05	10.3430325528
4370	vill	1.0	2517.0	3.03217905786e-09	5.38036003138e-05	9.78381414218
4371	crippl	1.0	624.0	3.03217905786e-09	1.33386756439e-05	8.38914151542
4372	alt	1.0	1123.0	3.03217905786e-09	2.40053409425e-05	8.97675010178
4373	peter	1.0	882.0	3.03217905786e-09	1.88537049967e-05	8.73518320305
4374	tu	1.0	58980.0	3.03217905786e-09	0.00126076136135	12.9379448294
4375	blanco	1.0	506.0	3.03217905786e-09	1.08162978779e-05	8.17952781633
4376	lamb	1.0	1263.0	3.03217905786e-09	2.69979925293e-05	9.0942362694
4377	ti	1.0	18494.0	3.03217905786e-09	0.000395329274614	11.7781927812
4378	tristeza	1.0	786.0	3.03217905786e-09	1.68016010515e-05	8.61994793948
4379	te	1.0	57414.0	3.03217905786e-09	0.00122728641574	12.9110346021
4380	oss	1.0	768.0	3.03217905786e-09	1.64168315618e-05	8.59678088019
4381	ta	1.0	6184.0	3.03217905786e-09	0.000132189695805	10.6827117373
4382	vers	1.0	8308.0	3.03217905786e-09	0.000177592495593	10.977965332
4383	masquerad	1.0	620.0	3.03217905786e-09	1.32531713129e-05	8.38271062509
4384	vert	1.0	1692.0	3.03217905786e-09	3.61683320345e-05	9.38665768721
4385	hypocrit	1.0	595.0	3.03217905786e-09	1.27187692438e-05	8.34155255259
4386	worst	1.0	2837.0	3.03217905786e-09	6.06439467978e-05	9.90349358185
4387	verd	1.0	550.0	3.03217905786e-09	1.17568455195e-05	8.26290942527
4388	strand	1.0	1112.0	3.03217905786e-09	2.37702040321e-05	8.96690662186
4389	alma	1.0	4011.0	3.03217905786e-09	8.57394679613e-05	10.2497870128
4390	harri	1.0	649.0	3.03217905786e-09	1.3873077713e-05	8.42842386375
4391	sang	1.0	2714.0	3.03217905786e-09	5.8014688618e-05	9.85916998744
4392	ora	1.0	1278.0	3.03217905786e-09	2.73186337708e-05	9.10604278198
4393	strung	1.0	598.0	3.03217905786e-09	1.27828974921e-05	8.346581901
4394	further	1.0	2335.0	3.03217905786e-09	4.9913153251e-05	9.70875831715
4395	stood	1.0	3499.0	3.03217905786e-09	7.47949135868e-05	10.1132236394
4396	viver	1.0	1099.0	3.03217905786e-09	2.34923149562e-05	8.95514710145
4397	sur	1.0	8192.0	3.03217905786e-09	0.000175112869992	10.9639044943
4398	fora	1.0	353.0	3.03217905786e-09	7.54575721524e-06	7.81945920398
4399	decept	1.0	650.0	3.03217905786e-09	1.38944537958e-05	8.42996350994
4400	vale	1.0	1033.0	3.03217905786e-09	2.20814934939e-05	8.89321361617
4401	infin	1.0	611.0	3.03217905786e-09	1.3060786568e-05	8.36808810622
4402	immort	1.0	923.0	3.03217905786e-09	1.973012439e-05	8.78062038155
4403	hast	1.0	2576.0	3.03217905786e-09	5.50647891968e-05	9.80698423427
4404	miseri	1.0	3509.0	3.03217905786e-09	7.50086744144e-05	10.1160775226
4405	whine	1.0	658.0	3.03217905786e-09	1.40654624579e-05	8.44219607837
4406	premier	1.0	669.0	3.03217905786e-09	1.43005993683e-05	8.45877520717
4407	heroin	1.0	577.0	3.03217905786e-09	1.23339997541e-05	8.31083341355
4408	vie	1.0	5777.0	3.03217905786e-09	0.00012348963012	10.6146309428
4409	voyag	1.0	726.0	3.03217905786e-09	1.55190360857e-05	8.54054116187
4410	demis	1.0	916.0	3.03217905786e-09	1.95804918107e-05	8.77300751172
4411	tutti	1.0	1246.0	3.03217905786e-09	2.66345991223e-05	9.08068484639
4412	mort	1.0	1713.0	3.03217905786e-09	3.66172297725e-05	9.39899264537
4413	pearl	1.0	1398.0	3.03217905786e-09	2.98837637023e-05	9.19578906984
4414	taken	1.0	5009.0	3.03217905786e-09	0.000107072798558	10.4719827204
4415	thrown	1.0	1546.0	3.03217905786e-09	3.30474239512e-05	9.29641737619
4416	flaw	1.0	576.0	3.03217905786e-09	1.23126236713e-05	8.30909880774
4417	tumbl	1.0	1509.0	3.03217905786e-09	3.22565088889e-05	9.27219360581
4418	broke	1.0	6447.0	3.03217905786e-09	0.000137811605571	10.7243613324
4419	doom	1.0	1720.0	3.03217905786e-09	3.67668623519e-05	9.40307071685
4420	dew	1.0	706.0	3.03217905786e-09	1.50915144305e-05	8.51260638454
4421	den	1.0	11568.0	3.03217905786e-09	0.000247278525399	11.3089890914
4422	dee	1.0	1925.0	3.03217905786e-09	4.11489593182e-05	9.51567239377
4423	mala	1.0	909.0	3.03217905786e-09	1.94308592313e-05	8.76533624122
4424	orlean	1.0	960.0	3.03217905786e-09	2.05210394522e-05	8.81992443151
4425	bam	1.0	992.0	3.03217905786e-09	2.12050741006e-05	8.85271425433
4426	autumn	1.0	1206.0	3.03217905786e-09	2.57795558118e-05	9.04805552433
4427	fiddl	1.0	625.0	3.03217905786e-09	1.33600517267e-05	8.39074279678
4428	poni	1.0	641.0	3.03217905786e-09	1.37020690509e-05	8.41602060397
4429	scar	1.0	3710.0	3.03217905786e-09	7.93052670497e-05	10.1717783026
4430	toni	1.0	694.0	3.03217905786e-09	1.48350014373e-05	8.49546310755
4431	siren	1.0	1161.0	3.03217905786e-09	2.48176320875e-05	9.01002812874
4432	wither	1.0	833.0	3.03217905786e-09	1.78062769413e-05	8.67802478921
4433	rude	1.0	1035.0	3.03217905786e-09	2.21242456594e-05	8.89514785275
4434	whirl	1.0	508.0	3.03217905786e-09	1.08590500435e-05	8.18347259462
4435	blacken	1.0	814.0	3.03217905786e-09	1.74001313689e-05	8.65495151305
4436	fa	1.0	2669.0	3.03217905786e-09	5.70527648937e-05	9.84245029645
4437	numb	1.0	2140.0	3.03217905786e-09	4.57448171122e-05	9.62155225506
4438	fi	1.0	2910.0	3.03217905786e-09	6.22044008395e-05	9.92889950721
4439	bloom	1.0	1453.0	3.03217905786e-09	3.10594482542e-05	9.23437681062
4440	medio	1.0	548.0	3.03217905786e-09	1.1714093354e-05	8.25926643399
4441	dragon	1.0	1141.0	3.03217905786e-09	2.43901104323e-05	8.99265149691
4442	sha	1.0	970.0	3.03217905786e-09	2.07348002798e-05	8.83028721854
4443	dread	1.0	1487.0	3.03217905786e-09	3.17862350682e-05	9.25750709351
4444	aller	1.0	843.0	3.03217905786e-09	1.8020037769e-05	8.68995810505
4445	ding	1.0	1513.0	3.03217905786e-09	3.234201322e-05	9.27484086083
4446	rug	1.0	706.0	3.03217905786e-09	1.50915144305e-05	8.51260638454
4447	sere	1.0	418.0	3.03217905786e-09	8.93520259482e-06	7.98847257957
4448	pane	1.0	579.0	3.03217905786e-09	1.23767519196e-05	8.31429362462
4449	bout	1.0	12892.0	3.03217905786e-09	0.000275580458977	11.41735339
4450	yo	1.0	48048.0	3.03217905786e-09	0.00102707802458	12.7329469373
4451	ya	1.0	56156.0	3.03217905786e-09	0.00120039530362	12.8888799581
4452	sucker	1.0	2184.0	3.03217905786e-09	4.66853647538e-05	9.64190448391
4453	dedo	1.0	443.0	3.03217905786e-09	9.46960466389e-06	8.04656091709
4454	farewel	1.0	1093.0	3.03217905786e-09	2.33640584597e-05	8.94967263522
4455	bigger	1.0	2376.0	3.03217905786e-09	5.07895726442e-05	9.72616482753
4456	fairi	1.0	775.0	3.03217905786e-09	1.65664641411e-05	8.6058541764
4457	sailor	1.0	875.0	3.03217905786e-09	1.87040724174e-05	8.7272150334
4458	vara	1.0	453.0	3.03217905786e-09	9.68336549151e-06	8.06888327253
4459	porta	1.0	633.0	3.03217905786e-09	1.35310603888e-05	8.40346156919
4460	did	1.0	56783.0	3.03217905786e-09	0.00121379810752	12.8999834112
4461	naughti	1.0	695.0	3.03217905786e-09	1.48563775201e-05	8.49690299261
4462	valentin	1.0	675.0	3.03217905786e-09	1.44288558648e-05	8.46770383792
4463	breakdown	1.0	865.0	3.03217905786e-09	1.84903115898e-05	8.71572065398
4464	restless	1.0	1636.0	3.03217905786e-09	3.49712713998e-05	9.35300066421
4465	colder	1.0	994.0	3.03217905786e-09	2.12478262661e-05	8.8547283537
4466	terrifi	1.0	574.0	3.03217905786e-09	1.22698715058e-05	8.30562054337
4467	hart	1.0	717.0	3.03217905786e-09	1.53266513409e-05	8.52806698765
4468	lipstick	1.0	655.0	3.03217905786e-09	1.40013342096e-05	8.43762638268
4469	glitter	1.0	690.0	3.03217905786e-09	1.47494971063e-05	8.48968274464
4470	princ	1.0	1498.0	3.03217905786e-09	3.20213719786e-05	9.26487731112
4471	fountain	1.0	722.0	3.03217905786e-09	1.54335317547e-05	8.53501628594
4472	bald	1.0	702.0	3.03217905786e-09	1.50060100994e-05	8.50692455107
4473	bass	1.0	2362.0	3.03217905786e-09	5.04903074855e-05	9.7202551438
4474	dune	1.0	1355.0	3.03217905786e-09	2.89645921435e-05	9.16454788036
4475	ness	1.0	487.0	3.03217905786e-09	1.04101523054e-05	8.14125527013
4476	dit	1.0	3052.0	3.03217905786e-09	6.52398045918e-05	9.97654353945
4477	dire	1.0	2565.0	3.03217905786e-09	5.48296522864e-05	9.80270490465
4478	blister	1.0	531.0	3.03217905786e-09	1.1350699947e-05	8.22775316829
4479	prophet	1.0	1061.0	3.03217905786e-09	2.26800238112e-05	8.91995828566
4480	nome	1.0	567.0	3.03217905786e-09	1.21202389265e-05	8.29335045077
4481	obscen	1.0	568.0	3.03217905786e-09	1.21416150092e-05	8.29511256577
4482	sicken	1.0	431.0	3.03217905786e-09	9.21309167073e-06	8.01909923715
4483	disguis	1.0	2865.0	3.03217905786e-09	6.12424771152e-05	9.91331477619
4484	w	1.0	1590.0	3.03217905786e-09	3.39879715927e-05	9.32448044226
4485	heartbeat	1.0	1583.0	3.03217905786e-09	3.38383390134e-05	9.32006820693
4486	fallen	1.0	4056.0	3.03217905786e-09	8.67013916856e-05	10.2609436923
4487	ignit	1.0	875.0	3.03217905786e-09	1.87040724174e-05	8.7272150334
4488	dont	1.0	8041.0	3.03217905786e-09	0.000171885081495	10.9452998796
4489	ghetto	1.0	3267.0	3.03217905786e-09	6.98356623858e-05	10.0446185586
4490	tangl	1.0	838.0	3.03217905786e-09	1.79131573552e-05	8.68400924753
4491	done	1.0	25266.0	3.03217905786e-09	0.000540088107083	12.0902060444
4492	dong	1.0	569.0	3.03217905786e-09	1.2162991092e-05	8.29687158117
4493	mist	1.0	1183.0	3.03217905786e-09	2.52879059083e-05	9.02880001102
4494	fanci	1.0	1396.0	3.03217905786e-09	2.98410115368e-05	9.19435743037
4495	meadow	1.0	543.0	3.03217905786e-09	1.16072129402e-05	8.25010046698
4496	passer	1.0	564.0	3.03217905786e-09	1.20561106782e-05	8.28804539854
4497	moan	1.0	1267.0	3.03217905786e-09	2.70834968604e-05	9.09739832737
4498	blossom	1.0	588.0	3.03217905786e-09	1.25691366645e-05	8.32971809494
4499	mont	1.0	721.0	3.03217905786e-09	1.54121556719e-05	8.53363028433
4500	saint	1.0	2276.0	3.03217905786e-09	4.8651964368e-05	9.68316594229
4501	crow	1.0	1070.0	3.03217905786e-09	2.28724085561e-05	8.9284050745
4502	ton	1.0	5047.0	3.03217905786e-09	0.000107885089703	10.4795404334
4503	pare	1.0	932.0	3.03217905786e-09	1.99225091349e-05	8.79032396173
4504	para	1.0	16804.0	3.03217905786e-09	0.000359203694745	11.6823633793
4505	enslav	1.0	555.0	3.03217905786e-09	1.18637259333e-05	8.27195926079
4506	wrath	1.0	1059.0	3.03217905786e-09	2.26372716457e-05	8.91807149265
4507	b	1.0	3409.0	3.03217905786e-09	7.28710661381e-05	10.0871654192
4508	gotten	1.0	714.0	3.03217905786e-09	1.52625230926e-05	8.52387410939
4509	grey	1.0	2922.0	3.03217905786e-09	6.24609138327e-05	9.93301473936
4510	stalk	1.0	625.0	3.03217905786e-09	1.33600517267e-05	8.39074279678
4511	afar	1.0	454.0	3.03217905786e-09	9.70474157427e-06	8.07108834509
4512	caress	1.0	1407.0	3.03217905786e-09	3.00761484471e-05	9.20220620416
4513	jour	1.0	3614.0	3.03217905786e-09	7.72531631045e-05	10.1455616182
4514	built	1.0	3652.0	3.03217905786e-09	7.80654542495e-05	10.1560213888
4515	blanca	1.0	384.0	3.03217905786e-09	8.20841578088e-06	7.90363369963
4516	ell	1.0	5751.0	3.03217905786e-09	0.000122933851968	10.6101201788
4517	lit	1.0	1989.0	3.03217905786e-09	4.25170286151e-05	9.5483784259
4518	parl	1.0	841.0	3.03217905786e-09	1.79772856034e-05	8.68758280702
4519	kai	1.0	330.0	3.03217905786e-09	7.0541073117e-06	7.75208380151
4520	kan	1.0	2913.0	3.03217905786e-09	6.22685290878e-05	9.92992990401
4521	amar	1.0	2326.0	3.03217905786e-09	4.97207685061e-05	9.70489648012
4522	suitcas	1.0	621.0	3.03217905786e-09	1.32745473956e-05	8.38432222898
4523	ka	1.0	1073.0	3.03217905786e-09	2.29365368044e-05	8.93120488968
4524	unspoken	1.0	485.0	3.03217905786e-09	1.03674001399e-05	8.13714003798
4525	gin	1.0	881.0	3.03217905786e-09	1.8832328914e-05	8.73404877298
4526	seventeen	1.0	873.0	3.03217905786e-09	1.86613202519e-05	8.72492670289
4527	latest	1.0	623.0	3.03217905786e-09	1.33172995612e-05	8.38753766583
4528	tener	1.0	1123.0	3.03217905786e-09	2.40053409425e-05	8.97675010178
4529	melodi	1.0	2662.0	3.03217905786e-09	5.69031323144e-05	9.839824146
4530	flicker	1.0	648.0	3.03217905786e-09	1.38517016302e-05	8.4268818434
4531	golp	1.0	311.0	3.03217905786e-09	6.64796173921e-06	7.69278405923
4532	font	1.0	895.0	3.03217905786e-09	1.91315940726e-05	8.74981486532
4533	feu	1.0	648.0	3.03217905786e-09	1.38517016302e-05	8.4268818434
4534	nervous	1.0	1455.0	3.03217905786e-09	3.11022004198e-05	9.23575232665
4535	betray	1.0	2184.0	3.03217905786e-09	4.66853647538e-05	9.64190448391
4536	fiend	1.0	1122.0	3.03217905786e-09	2.39839648598e-05	8.97585923313
4537	shepherd	1.0	575.0	3.03217905786e-09	1.22912475886e-05	8.30736118784
4538	remedi	1.0	731.0	3.03217905786e-09	1.56259164995e-05	8.5474046068
4539	mein	1.0	8075.0	3.03217905786e-09	0.000172611868309	10.9495192951
4540	famous	1.0	1354.0	3.03217905786e-09	2.89432160607e-05	9.16380960052
4541	untru	1.0	703.0	3.03217905786e-09	1.50273861822e-05	8.50834803886
4542	grew	1.0	2019.0	3.03217905786e-09	4.31583110979e-05	9.56334876536
4543	batter	1.0	745.0	3.03217905786e-09	1.59251816582e-05	8.56637536543
4544	hin	1.0	599.0	3.03217905786e-09	1.28042735749e-05	8.34825274516
4545	merci	1.0	4991.0	3.03217905786e-09	0.000106688029069	10.4683827165
4546	timeless	1.0	457.0	3.03217905786e-09	9.76886982256e-06	8.07767453794
4547	geld	1.0	672.0	3.03217905786e-09	1.43647276165e-05	8.46324948757
4548	perfum	1.0	1109.0	3.03217905786e-09	2.37060757839e-05	8.9642051344
4549	x	1.0	2598.0	3.03217905786e-09	5.55350630175e-05	9.81548834428
4550	gee	1.0	581.0	3.03217905786e-09	1.24195040851e-05	8.3177419039
4551	wrote	1.0	3118.0	3.03217905786e-09	6.66506260542e-05	9.99793819666
4552	sew	1.0	526.0	3.03217905786e-09	1.12438195332e-05	8.21829235978
4553	ser	1.0	8936.0	3.03217905786e-09	0.000191016675568	11.0508344878
4554	delus	1.0	470.0	3.03217905786e-09	1.00467588985e-05	8.10572384175
4555	creator	1.0	485.0	3.03217905786e-09	1.03674001399e-05	8.13714003798
4556	jade	1.0	688.0	3.03217905786e-09	1.47067449408e-05	8.48677998498
4557	vine	1.0	843.0	3.03217905786e-09	1.8020037769e-05	8.68995810505
4558	bara	1.0	851.0	3.03217905786e-09	1.81910464311e-05	8.69940327562
4559	sed	1.0	416.0	3.03217905786e-09	8.89245042929e-06	7.98367640731
4560	are	1.0	381331.0	3.03217905786e-09	0.00815136301599	14.8044141904
4561	bark	1.0	721.0	3.03217905786e-09	1.54121556719e-05	8.53363028433
4562	horizont	1.0	444.0	3.03217905786e-09	9.49098074665e-06	8.04881570948
4563	sung	1.0	1047.0	3.03217905786e-09	2.23807586526e-05	8.90667535792
4564	chose	1.0	2559.0	3.03217905786e-09	5.47013957898e-05	9.80036298321
4565	wail	1.0	633.0	3.03217905786e-09	1.35310603888e-05	8.40346156919
4566	woo	1.0	2737.0	3.03217905786e-09	5.85063385216e-05	9.86760885609
4567	stall	1.0	685.0	3.03217905786e-09	1.46426166925e-05	8.48240998531
4568	lei	1.0	1365.0	3.03217905786e-09	2.91783529711e-05	9.17190085466
4569	woe	1.0	768.0	3.03217905786e-09	1.64168315618e-05	8.59678088019
4570	piss	1.0	2213.0	3.03217905786e-09	4.73052711539e-05	9.6550954871
4571	solo	1.0	12901.0	3.03217905786e-09	0.000275772843722	11.4180512538
4572	beau	1.0	1279.0	3.03217905786e-09	2.73400098535e-05	9.10682494862
4573	barrio	1.0	736.0	3.03217905786e-09	1.57327969134e-05	8.55422126577
4574	sold	1.0	3247.0	3.03217905786e-09	6.94081407306e-05	10.0384779191
4575	sola	1.0	1814.0	3.03217905786e-09	3.87762141316e-05	9.45628077772
4576	samba	1.0	786.0	3.03217905786e-09	1.68016010515e-05	8.61994793948
4577	c	1.0	4637.0	3.03217905786e-09	9.91208957707e-05	10.3948140314
4578	thou	1.0	1728.0	3.03217905786e-09	3.6937871014e-05	9.40771109641
4579	secreto	1.0	498.0	3.03217905786e-09	1.06452892158e-05	8.16359122407
4580	forgotten	1.0	3130.0	3.03217905786e-09	6.69071390473e-05	10.0017794306
4581	tra	1.0	1315.0	3.03217905786e-09	2.8109548833e-05	9.13458309166
4582	mari	1.0	4584.0	3.03217905786e-09	9.79879633843e-05	10.3833184054
4583	gypsi	1.0	973.0	3.03217905786e-09	2.07989285281e-05	8.83337522923
4584	flore	1.0	790.0	3.03217905786e-09	1.68871053825e-05	8.62502409251
4585	majesti	1.0	554.0	3.03217905786e-09	1.18423498505e-05	8.27015583379
4586	rave	1.0	565.0	3.03217905786e-09	1.20774867609e-05	8.28981687819
4587	deceiv	1.0	1819.0	3.03217905786e-09	3.88830945454e-05	9.45903332556
4588	worthless	1.0	722.0	3.03217905786e-09	1.54335317547e-05	8.53501628594
4589	filth	1.0	522.0	3.03217905786e-09	1.11583152021e-05	8.21065873493
4590	dun	1.0	2541.0	3.03217905786e-09	5.43166263001e-05	9.79330413037
4591	wer	1.0	1722.0	3.03217905786e-09	3.68096145174e-05	9.40423283203
4592	dub	1.0	958.0	3.03217905786e-09	2.04782872867e-05	8.81783892502
4593	dug	1.0	552.0	3.03217905786e-09	1.1799597685e-05	8.26653919332
4594	pa	1.0	6551.0	3.03217905786e-09	0.000140034718179	10.7403641358
4595	pe	1.0	461.0	3.03217905786e-09	9.85437415361e-06	8.08638919004
4596	pi	1.0	1188.0	3.03217905786e-09	2.53947863221e-05	9.03301764697
4597	whoa	1.0	9265.0	3.03217905786e-09	0.000198049406797	11.0869902858
4598	woke	1.0	2870.0	3.03217905786e-09	6.1349357529e-05	9.9150584558
4599	dame	1.0	2721.0	3.03217905786e-09	5.81643211974e-05	9.86174588583
4600	sweetheart	1.0	1090.0	3.03217905786e-09	2.32999302114e-05	8.94692412227
4601	gar	1.0	1212.0	3.03217905786e-09	2.59078123084e-05	9.05301831368
4602	cantar	1.0	1327.0	3.03217905786e-09	2.83660618261e-05	9.14366718138
4603	funk	1.0	2804.0	3.03217905786e-09	5.99385360667e-05	9.8917933952
4604	stolen	1.0	1141.0	3.03217905786e-09	2.43901104323e-05	8.99265149691
4605	raven	1.0	568.0	3.03217905786e-09	1.21416150092e-05	8.29511256577
4606	mystic	1.0	694.0	3.03217905786e-09	1.48350014373e-05	8.49546310755
4607	demon	1.0	4000.0	3.03217905786e-09	8.55043310509e-05	10.2470407871
4608	rio	1.0	901.0	3.03217905786e-09	1.92598505692e-05	8.75649640465
4609	vow	1.0	1114.0	3.03217905786e-09	2.38129561977e-05	8.96870356753
4610	captiv	1.0	687.0	3.03217905786e-09	1.4685368858e-05	8.48532543927
4611	anguish	1.0	409.0	3.03217905786e-09	8.74281784995e-06	7.96670630309
4612	butcher	1.0	547.0	3.03217905786e-09	1.16927172712e-05	8.25743994947
4613	miser	1.0	545.0	3.03217905786e-09	1.16499651057e-05	8.25377694171
4614	basta	1.0	1024.0	3.03217905786e-09	2.1889108749e-05	8.88446295265
4615	salvat	1.0	1885.0	3.03217905786e-09	4.02939160077e-05	9.49467424693
4616	higher	1.0	5994.0	3.03217905786e-09	0.00012812824008	10.6515053949
